59.09415487752709;-58
59.09415487752709;-55
59.101610750521026;-58
59.108435752091694;-59
59.120221729313975;-59
59.121462184650085;-58
59.122087685202956;-58
59.13080769608707;-60
59.13080769608707;-58
59.133885247311035;-56
59.13636819935299;-61
59.13699772289838;-58
59.14319491308766;-61
59.14319491308766;-58
59.14319491308766;-58
59.14382293374346;-60
59.14445446800614;-61
59.14572807606936;-59
59.14572807606936;-58
59.15127881891285;-59
59.151912363373626;-58
59.15254942019175;-59
59.15254942019175;-58
59.153189990374685;-59
59.153189990374685;-58
59.15383407333919;-57
59.15622876491777;-60
59.1574752841048;-59
59.158103812921844;-61
59.1587358544261;-60
59.15937140803582;-59
59.1600104745768;-58
59.16065305346628;-60
59.16065305346628;-59
59.16305890717191;-61
59.16367890884543;-60
59.16367890884543;-58
59.16492944974997;-59
59.16555998869822;-61
59.16747267783261;-61
59.16747267783261;-59
59.16747267783261;-59
59.16747267783261;-59
59.16747267783261;-57
59.16927470263508;-59
59.16941697425112;-58
59.16941697425112;-57
59.17175572911417;-61
59.17175572911417;-59
59.17365337421437;-62
59.17365337421437;-59
59.17365337421437;-58
59.17429294615492;-59
59.17558262426964;-61
59.17921018576912;-59
59.17921018576912;-58
59.1817554382126;-62
59.1817554382126;-60
59.1817554382126;-60
59.18233271877325;-60
59.18233271877325;-58
59.18240052921808;-60
59.182941194559966;-61
59.1837012433104;-58
59.18416868185519;-62
59.184787692677695;-61
59.185410214864454;-60
59.185410214864454;-60
59.185410214864454;-59
59.18603624818371;-56
59.18857549069047;-60
59.18986617647896;-61
59.18986617647896;-61
59.18986617647896;-60
59.190516784473004;-56
59.192238420684795;-58
59.1928629528678;-74
59.197332970342345;-61
59.197332970342345;-56
59.19783173719089;-59
59.19906726827346;-60
59.20031684066986;-61
59.20031684066986;-58
59.20031684066986;-58
59.20158045443103;-61
59.20158045443103;-57
59.20285810825209;-59
59.20285810825209;-57
59.203502199849126;-62
59.203502199849126;-60
59.203502199849126;-58
59.204053225916205;-59
59.20589675734779;-58
59.206518288095076;-59
59.20714332827471;-59
59.20777187889551;-61
59.20777187889551;-60
59.2108878545456;-60
59.21096727506856;-62
59.21211036675455;-58
59.21334691825481;-59
59.21397045788278;-61
59.21397045788278;-61
59.21522806658079;-58
59.21649971223724;-57
59.21894263759947;-61
59.21955765900491;-60
59.22079822921145;-62
59.22079822921145;-61
59.222685403291614;-59
59.22332147898782;-59
59.22516553564432;-58
59.22590086673992;-59
59.226389071204714;-60
59.22655448464365;-59
59.22762664203876;-60
59.22825069084236;-57
59.22950931420118;-60
59.23014388859392;-62
