12.5	60.88678213	4.74001008	60.99408375	4.730110279
25	61.01166767	9.46247523	62.17396629	9.550086489
50	61.3054921	18.72397684	71.0884616	17.83116673
100	71.06069731	35.34581153	92.25247019	31.42236392
200	92.24855441	62.66177994	134.6979346	51.06715631
----------------------------------------------------			
20	61.24397746	9.826290326		
50	61.67392293	24.37491615		
100	71.20063066	44.56708846		
200	92.04814459	76.35143918		
