('14:43:22.899871', b'>\r\n', 'sent:50-10222*')
('14:43:22.937719', b'b-dur: 34964\r\n', '')
('14:43:22.938717', b'>\r\n', 'sent:50-10223*')
('14:43:22.967357', b'b-dur: 29964\r\n', '')
('14:43:22.967357', b'S\r\n', '')
('14:43:23.031063', b'D3-38400**********************\trssi:-40\r\n', '')
('14:43:23.035053', b'D3-38398**********************\trssi:-41\r\n', '')
('14:43:23.038981', b'D3-38399**********************\trssi:-41\r\n', '')
('14:43:23.040025', b's-dur: 61295\r\n', '')
('14:43:23.040025', b'>\r\n', 'sent:50-10224*')
('14:43:23.068206', b'b-dur: 40194\r\n', '')
('14:43:23.068206', b'S\r\n', '')
('14:43:23.133774', b'D3-38404**********************\trssi:-42\r\n', '')
('14:43:23.136897', b'D3-38405**********************\trssi:-42\r\n', '')
('14:43:23.141001', b'D3-38406**********************\trssi:-42\r\n', '')
('14:43:23.142001', b's-dur: 61308\r\n', '')
('14:43:23.142001', b'>\r\n', 'sent:50-10225*')
('14:43:23.167501', b'b-dur: 39182\r\n', '')
('14:43:23.167501', b'>\r\n', 'sent:50-10226*')
('14:43:23.198965', b'b-dur: 30958\r\n', '')
('14:43:23.198965', b'>\r\n', 'sent:50-10227*')
('14:43:23.232746', b'b-dur: 30964\r\n', '')
('14:43:23.233571', b'>\r\n', 'sent:50-10228*')
('14:43:23.263906', b'b-dur: 30964\r\n', '')
('14:43:23.264884', b'>\r\n', 'sent:50-10229*')
('14:43:23.283815', b'b-dur: 30964\r\n', '')
('14:43:23.283815', b'S\r\n', '')
('14:43:23.358545', b'D3-38417**********************\trssi:-41\r\n', '')
('14:43:23.361971', b'D3-38418**********************\trssi:-43\r\n', '')
('14:43:23.365933', b'D3-38419**********************\trssi:-43\r\n', '')
('14:43:23.367005', b'D3-38420**********************\trssi:-43\r\n', '')
('14:43:23.367005', b's-dur: 64154\r\n', '')
('14:43:23.367005', b'S\r\n', '')
('14:43:23.423933', b'D3-38423**********************\trssi:-42\r\n', '')
('14:43:23.427982', b'D3-38421**********************\trssi:-43\r\n', '')
('14:43:23.430953', b'D3-38422**********************\trssi:-43\r\n', '')
('14:43:23.432946', b's-dur: 61600\r\n', '')
('14:43:23.432946', b'>\r\n', 'sent:50-10230*')
('14:43:23.463056', b'b-dur: 40526\r\n', '')
('14:43:23.463056', b'S\r\n', '')
('14:43:23.525940', b'D3-38428**********************\trssi:-40\r\n', '')
('14:43:23.528932', b'D3-38427**********************\trssi:-41\r\n', '')
('14:43:23.532921', b'D3-38429**********************\trssi:-41\r\n', '')
('14:43:23.534916', b's-dur: 61285\r\n', '')
('14:43:23.534916', b'>\r\n', 'sent:50-10231*')
('14:43:23.549982', b'b-dur: 39195\r\n', '')
('14:43:23.549982', b'>\r\n', 'sent:50-10232*')
('14:43:23.581247', b'b-dur: 30958\r\n', '')
('14:43:23.581247', b'>\r\n', 'sent:50-10233*')
('14:43:23.624968', b'b-dur: 29964\r\n', '')
('14:43:23.625918', b'>\r\n', 'sent:50-10234*')
('14:43:23.654149', b'b-dur: 28964\r\n', '')
('14:43:23.654937', b'S\r\n', '')
('14:43:23.717653', b'D3-38439**********************\trssi:-38\r\n', '')
('14:43:23.720834', b'D3-38440**********************\trssi:-38\r\n', '')
('14:43:23.724828', b'D3-38441**********************\trssi:-38\r\n', '')
('14:43:23.727832', b'D3-38438**********************\trssi:-39\r\n', '')
('14:43:23.729978', b's-dur: 64126\r\n', '')
('14:43:23.729978', b'>\r\n', 'sent:50-10235*')
('14:43:23.750738', b'b-dur: 40627\r\n', '')
('14:43:23.750738', b'S\r\n', '')
