('823.565841093', ('192.168.4.4', 8000), b'message: 91\r\n')
('824.180908332', ('192.168.4.4', 8000), b'message: 92\r\n')
('826.420617706', ('192.168.4.20', 8000), b'message: 1\r\n')
('827.0936155180002', ('192.168.4.4', 8000), b'message: 93\r\n')
('827.4690820290002', ('192.168.4.4', 8000), b'message: 94\r\n')
('829.6704792670002', ('192.168.4.4', 8000), b'message: 95\r\n')
('830.5478062980001', ('192.168.4.4', 8000), b'message: 96\r\n')
('832.5947791100002', ('192.168.4.20', 8000), b'message: 0\r\n')
('832.6953104119998', ('192.168.4.4', 8000), b'message: 97\r\n')
('833.262828381', ('192.168.4.20', 8000), b'message: 1\r\n')
('835.4656755669998', ('192.168.4.4', 8000), b'message: 98\r\n')
('837.5422863479998', ('192.168.4.20', 8000), b'message: 2\r\n')
('837.8141831180001', ('192.168.4.20', 8000), b'message: 3\r\n')
('838.266124368', ('192.168.4.4', 8000), b'message: 99\r\n')
('838.5449486389998', ('192.168.4.20', 8000), b'message: 4\r\n')
('840.021473586', ('192.168.4.20', 8000), b'message: 5\r\n')
('840.9360545750001', ('192.168.4.4', 8000), b'message: 100\r\n')
('841.7829471270002', ('192.168.4.4', 8000), b'message: 101\r\n')
('842.037260304', ('192.168.4.20', 8000), b'message: 6\r\n')
('843.3451452519998', ('192.168.4.4', 8000), b'message: 102\r\n')
('843.5003497829998', ('192.168.4.20', 8000), b'message: 7\r\n')
('843.6936287930002', ('192.168.4.9', 8000), b'message: 0\r\n')
('845.627910876', ('192.168.4.20', 8000), b'message: 8\r\n')
('845.7285895220002', ('192.168.4.4', 8000), b'message: 103\r\n')
('846.217829105', ('192.168.4.4', 8000), b'message: 104\r\n')
('847.4347629580002', ('192.168.4.20', 8000), b'message: 9\r\n')
('847.5478761879999', ('192.168.4.4', 8000), b'message: 105\r\n')
('848.1446782190001', ('192.168.4.9', 8000), b'message: 1\r\n')
('848.8922460829999', ('192.168.4.4', 8000), b'message: 106\r\n')
('849.077778635', ('192.168.4.9', 8000), b'message: 2\r\n')
('849.3605445200001', ('192.168.4.20', 8000), b'message: 10\r\n')
('850.5929841030002', ('192.168.4.9', 8000), b'message: 3\r\n')
('850.8950392070001', ('192.168.4.9', 8000), b'message: 4\r\n')
('851.6292885299999', ('192.168.4.4', 8000), b'message: 107\r\n')
('851.822926238', ('192.168.4.9', 8000), b'message: 5\r\n')
('852.2505494669999', ('192.168.4.4', 8000), b'message: 108\r\n')
('852.9263394149998', ('192.168.4.4', 8000), b'message: 109\r\n')
('853.2371500919999', ('192.168.4.4', 8000), b'message: 110\r\n')
('854.0181481119998', ('192.168.4.4', 8000), b'message: 111\r\n')
('854.1436525909999', ('192.168.4.20', 8000), b'message: 11\r\n')
('854.3212060290002', ('192.168.4.4', 8000), b'message: 112\r\n')
('854.725686497', ('192.168.4.4', 8000), b'message: 113\r\n')
('855.618365195', ('192.168.4.20', 8000), b'message: 12\r\n')
('855.718904934', ('192.168.4.9', 8000), b'message: 6\r\n')
('856.498637017', ('192.168.4.4', 8000), b'message: 114\r\n')
('857.4370733710002', ('192.168.4.9', 8000), b'message: 7\r\n')
('858.413664621', ('192.168.4.20', 8000), b'message: 13\r\n')
('858.514214413', ('192.168.4.4', 8000), b'message: 115\r\n')
('858.905418371', ('192.168.4.4', 8000), b'message: 116\r\n')
('860.4493636830002', ('192.168.4.9', 8000), b'message: 8\r\n')
('860.5499682660002', ('192.168.4.4', 8000), b'message: 117\r\n')
('860.8720058180002', ('192.168.4.20', 8000), b'message: 14\r\n')
('861.7426734219998', ('192.168.4.4', 8000), b'message: 118\r\n')
('863.12434665', ('192.168.4.4', 8000), b'message: 119\r\n')
('863.6325220670001', ('192.168.4.20', 8000), b'message: 15\r\n')
('865.3606672750002', ('192.168.4.20', 8000), b'message: 16\r\n')
('865.461235452', ('192.168.4.4', 8000), b'message: 120\r\n')
('865.8550437849999', ('192.168.4.9', 8000), b'message: 9\r\n')
('866.245954045', ('192.168.4.9', 8000), b'message: 10\r\n')
('866.694451545', ('192.168.4.4', 8000), b'message: 121\r\n')
('867.19462342', ('192.168.4.20', 8000), b'message: 17\r\n')
('867.2951765970001', ('192.168.4.9', 8000), b'message: 11\r\n')
('867.4856205030001', ('192.168.4.20', 8000), b'message: 18\r\n')
('868.0484448259999', ('192.168.4.20', 8000), b'message: 19\r\n')
('868.6911021169999', ('192.168.4.9', 8000), b'message: 12\r\n')
('869.8444505020002', ('192.168.4.9', 8000), b'message: 13\r\n')
('870.480017637', ('192.168.4.9', 8000), b'message: 14\r\n')
('871.0218895120001', ('192.168.4.20', 8000), b'message: 20\r\n')
('871.3070328970002', ('192.168.4.9', 8000), b'message: 15\r\n')
('871.5964808140002', ('192.168.4.4', 8000), b'message: 122\r\n')
('872.0766780009999', ('192.168.4.4', 8000), b'message: 123\r\n')
('872.2048164389998', ('192.168.4.20', 8000), b'message: 21\r\n')
('873.1051568030002', ('192.168.4.4', 8000), b'message: 124\r\n')
('874.2959922710002', ('192.168.4.20', 8000), b'message: 22\r\n')
('876.1197955000002', ('192.168.4.20', 8000), b'message: 23\r\n')
('876.7101102910001', ('192.168.4.20', 8000), b'message: 24\r\n')
('879.997225863', ('192.168.4.20', 8000), b'message: 25\r\n')
('881.3002156020002', ('192.168.4.20', 8000), b'message: 26\r\n')
('887.9862191410002', ('192.168.4.4', 8000), b'message: 0\r\n')
('888.8902992970002', ('192.168.4.4', 8000), b'message: 1\r\n')
('889.8962082550001', ('192.168.4.20', 8000), b'message: 27\r\n')
('891.75820815', ('192.168.4.20', 8000), b'message: 28\r\n')
('892.375412629', ('192.168.4.4', 8000), b'message: 2\r\n')
('892.4759668470001', ('192.168.4.20', 8000), b'message: 29\r\n')
('893.3639464829998', ('192.168.4.9', 8000), b'message: 0\r\n')
('894.3357468990002', ('192.168.4.9', 8000), b'message: 1\r\n')
('894.760178253', ('192.168.4.4', 8000), b'message: 3\r\n')
('894.8974063260002', ('192.168.4.20', 8000), b'message: 30\r\n')
('896.7876508039999', ('192.168.4.20', 8000), b'message: 31\r\n')
('897.0574667420001', ('192.168.4.20', 8000), b'message: 32\r\n')
('897.2127743460001', ('192.168.4.9', 8000), b'message: 2\r\n')
('898.8296337719999', ('192.168.4.9', 8000), b'message: 3\r\n')
('900.09581424', ('192.168.4.9', 8000), b'message: 4\r\n')
('900.35746023', ('192.168.4.9', 8000), b'message: 5\r\n')
('900.9185413230002', ('192.168.4.9', 8000), b'message: 6\r\n')
('901.1153453860002', ('192.168.4.20', 8000), b'message: 33\r\n')
('901.2388075210001', ('192.168.4.4', 8000), b'message: 4\r\n')
('904.3076865829998', ('192.168.4.9', 8000), b'message: 7\r\n')
('904.408224239', ('192.168.4.20', 8000), b'message: 34\r\n')
('904.5693415300002', ('192.168.4.9', 8000), b'message: 8\r\n')
('905.220364707', ('192.168.4.4', 8000), b'message: 5\r\n')
('905.6153875200002', ('192.168.4.4', 8000), b'message: 6\r\n')
('906.423353405', ('192.168.4.20', 8000), b'message: 35\r\n')
('907.6571899669998', ('192.168.4.9', 8000), b'message: 9\r\n')
('907.7577289249998', ('192.168.4.4', 8000), b'message: 7\r\n')
('908.098105644', ('192.168.4.20', 8000), b'message: 36\r\n')
('908.1986429869999', ('192.168.4.4', 8000), b'message: 8\r\n')
('908.3712242890001', ('192.168.4.4', 8000), b'message: 9\r\n')
('908.47176356', ('192.168.4.9', 8000), b'message: 10\r\n')
('908.7821239770001', ('192.168.4.4', 8000), b'message: 10\r\n')
('908.900120018', ('192.168.4.9', 8000), b'message: 11\r\n')
('909.385964133', ('192.168.4.9', 8000), b'message: 12\r\n')
('910.5446413200002', ('192.168.4.4', 8000), b'message: 11\r\n')
('910.6542956429998', ('192.168.4.20', 8000), b'message: 37\r\n')
('911.2073930900001', ('192.168.4.4', 8000), b'message: 12\r\n')
('912.0193549129999', ('192.168.4.20', 8000), b'message: 38\r\n')
('912.3268677249998', ('192.168.4.9', 8000), b'message: 13\r\n')
('913.2115598599999', ('192.168.4.4', 8000), b'message: 13\r\n')
('913.4634140789999', ('192.168.4.9', 8000), b'message: 14\r\n')
('915.0418093910002', ('192.168.4.4', 8000), b'message: 14\r\n')
('915.5526754850002', ('192.168.4.9', 8000), b'message: 15\r\n')
('917.3185697029999', ('192.168.4.9', 8000), b'message: 16\r\n')
('917.7404480360001', ('192.168.4.20', 8000), b'message: 39\r\n')
('918.0481386609999', ('192.168.4.4', 8000), b'message: 15\r\n')
('918.978005639', ('192.168.4.9', 8000), b'message: 17\r\n')
('919.620026004', ('192.168.4.9', 8000), b'message: 18\r\n')
('921.196482409', ('192.168.4.20', 8000), b'message: 40\r\n')
('922.6603900650002', ('192.168.4.20', 8000), b'message: 41\r\n')
('923.1674684499999', ('192.168.4.20', 8000), b'message: 42\r\n')
('923.9161548040001', ('192.168.4.9', 8000), b'message: 19\r\n')
('924.0793545440001', ('192.168.4.4', 8000), b'message: 16\r\n')
('924.729262929', ('192.168.4.4', 8000), b'message: 17\r\n')
('925.5815396470002', ('192.168.4.4', 8000), b'message: 18\r\n')
('925.726062876', ('192.168.4.20', 8000), b'message: 43\r\n')
('926.0247666260002', ('192.168.4.20', 8000), b'message: 44\r\n')
('926.3722636570001', ('192.168.4.4', 8000), b'message: 19\r\n')
('926.6596137619999', ('192.168.4.20', 8000), b'message: 45\r\n')
('926.9808111050002', ('192.168.4.9', 8000), b'message: 20\r\n')
('927.2077570430001', ('192.168.4.4', 8000), b'message: 20\r\n')
('928.9414496459999', ('192.168.4.4', 8000), b'message: 21\r\n')
('929.6807021979998', ('192.168.4.20', 8000), b'message: 46\r\n')
('929.8594411039999', ('192.168.4.4', 8000), b'message: 22\r\n')
('930.3253477180001', ('192.168.4.9', 8000), b'message: 21\r\n')
('930.5074952179998', ('192.168.4.4', 8000), b'message: 23\r\n')
('930.6224382390001', ('192.168.4.9', 8000), b'message: 22\r\n')
('930.9603936560002', ('192.168.4.4', 8000), b'message: 24\r\n')
('932.1147597489999', ('192.168.4.9', 8000), b'message: 23\r\n')
('932.5581145410001', ('192.168.4.9', 8000), b'message: 24\r\n')
('932.65867303', ('192.168.4.4', 8000), b'message: 25\r\n')
('933.857438082', ('192.168.4.4', 8000), b'message: 26\r\n')
('934.087292665', ('192.168.4.9', 8000), b'message: 25\r\n')
('935.7338301119999', ('192.168.4.4', 8000), b'message: 27\r\n')
('937.6393906839999', ('192.168.4.20', 8000), b'message: 47\r\n')
('939.2717137569998', ('192.168.4.9', 8000), b'message: 26\r\n')
('940.688562454', ('192.168.4.20', 8000), b'message: 48\r\n')
('940.9508153709999', ('192.168.4.9', 8000), b'message: 27\r\n')
('941.8287990160002', ('192.168.4.4', 8000), b'message: 28\r\n')
('942.6783735469999', ('192.168.4.9', 8000), b'message: 28\r\n')
('942.847703547', ('192.168.4.20', 8000), b'message: 49\r\n')
('944.6084990670001', ('192.168.4.4', 8000), b'message: 29\r\n')
('946.16640839', ('192.168.4.9', 8000), b'message: 29\r\n')
('947.972318701', ('192.168.4.4', 8000), b'message: 30\r\n')
('948.3450123990001', ('192.168.4.20', 8000), b'message: 50\r\n')
('950.1417615649998', ('192.168.4.4', 8000), b'message: 31\r\n')
('950.2423133880002', ('192.168.4.9', 8000), b'message: 30\r\n')
('953.233737866', ('192.168.4.4', 8000), b'message: 32\r\n')
('955.8401661460002', ('192.168.4.9', 8000), b'message: 31\r\n')
('957.2690623960002', ('192.168.4.9', 8000), b'message: 32\r\n')
('957.4892249999998', ('192.168.4.4', 8000), b'message: 33\r\n')
('959.8420598950001', ('192.168.4.9', 8000), b'message: 33\r\n')
('961.729014686', ('192.168.4.4', 8000), b'message: 34\r\n')
('962.449822602', ('192.168.4.9', 8000), b'message: 34\r\n')
('963.5497211430002', ('192.168.4.9', 8000), b'message: 35\r\n')
('964.0967551009999', ('192.168.4.9', 8000), b'message: 36\r\n')
('964.729749528', ('192.168.4.9', 8000), b'message: 37\r\n')
('965.7939804130001', ('192.168.4.9', 8000), b'message: 38\r\n')
('967.842259944', ('192.168.4.4', 8000), b'message: 35\r\n')
('968.011653694', ('192.168.4.9', 8000), b'message: 39\r\n')
('968.436411402', ('192.168.4.4', 8000), b'message: 36\r\n')
('968.7407644750001', ('192.168.4.9', 8000), b'message: 40\r\n')
('969.4567518180002', ('192.168.4.9', 8000), b'message: 41\r\n')
('969.5572919219999', ('192.168.4.4', 8000), b'message: 37\r\n')
('973.3773115039999', ('192.168.4.9', 8000), b'message: 42\r\n')
('974.7279471289999', ('192.168.4.9', 8000), b'message: 43\r\n')
('974.830941399', ('192.168.4.4', 8000), b'message: 38\r\n')
('976.0049360339999', ('192.168.4.4', 8000), b'message: 39\r\n')
('980.4977975430002', ('192.168.4.9', 8000), b'message: 44\r\n')
('981.969420251', ('192.168.4.4', 8000), b'message: 40\r\n')
('986.8245764469998', ('192.168.4.9', 8000), b'message: 45\r\n')
('986.9251211860001', ('192.168.4.4', 8000), b'message: 41\r\n')
('988.9145974359999', ('192.168.4.9', 8000), b'message: 46\r\n')
('989.1694215500002', ('192.168.4.4', 8000), b'message: 42\r\n')
('989.5695044150002', ('192.168.4.9', 8000), b'message: 47\r\n')
('991.2503298830002', ('192.168.4.9', 8000), b'message: 48\r\n')
('991.9952382679999', ('192.168.4.9', 8000), b'message: 49\r\n')
('992.2558835280001', ('192.168.4.4', 8000), b'message: 43\r\n')
('992.7740750900002', ('192.168.4.4', 8000), b'message: 44\r\n')
('993.1108036840001', ('192.168.4.4', 8000), b'message: 45\r\n')
('993.93692108', ('192.168.4.9', 8000), b'message: 50\r\n')
('994.125752121', ('192.168.4.4', 8000), b'message: 46\r\n')
('995.6472334230002', ('192.168.4.20', 8000), b'message: 0\r\n')
('995.7477729020002', ('192.168.4.4', 8000), b'message: 47\r\n')
('996.2921579019999', ('192.168.4.20', 8000), b'message: 1\r\n')
('996.9969747760001', ('192.168.4.9', 8000), b'message: 51\r\n')
('997.2697387349999', ('192.168.4.9', 8000), b'message: 52\r\n')
('998.0638642550002', ('192.168.4.20', 8000), b'message: 2\r\n')
('998.3450737339999', ('192.168.4.9', 8000), b'message: 53\r\n')
('998.6192022760001', ('192.168.4.9', 8000), b'message: 54\r\n')
('999.4456621710001', ('192.168.4.9', 8000), b'message: 55\r\n')
('999.5698661820002', ('192.168.4.4', 8000), b'message: 48\r\n')
('999.951869254', ('192.168.4.4', 8000), b'message: 49\r\n')
('1001.0529375870001', ('192.168.4.20', 8000), b'message: 3\r\n')
('1001.3873275350002', ('192.168.4.4', 8000), b'message: 50\r\n')
('1002.348581962', ('192.168.4.4', 8000), b'message: 51\r\n')
('1002.4491231080001', ('192.168.4.9', 8000), b'message: 56\r\n')
('1002.963631441', ('192.168.4.4', 8000), b'message: 52\r\n')
('1003.3083453469999', ('192.168.4.4', 8000), b'message: 53\r\n')
('1003.6680146180001', ('192.168.4.20', 8000), b'message: 4\r\n')
('1004.2083494090002', ('192.168.4.4', 8000), b'message: 54\r\n')
('1004.568909565', ('192.168.4.9', 8000), b'message: 57\r\n')
('1004.873553159', ('192.168.4.9', 8000), b'message: 58\r\n')
('1004.9907587319999', ('192.168.4.4', 8000), b'message: 55\r\n')
('1006.2734012310002', ('192.168.4.20', 8000), b'message: 5\r\n')
('1008.0419074800002', ('192.168.4.4', 8000), b'message: 56\r\n')
('1008.14245347', ('192.168.4.9', 8000), b'message: 59\r\n')
('1008.7202883660002', ('192.168.4.20', 8000), b'message: 6\r\n')
('1010.4010353960002', ('192.168.4.20', 8000), b'message: 7\r\n')
('1010.8206226359998', ('192.168.4.4', 8000), b'message: 57\r\n')
('1011.778132635', ('192.168.4.9', 8000), b'message: 60\r\n')
('1012.3581187290001', ('192.168.4.9', 8000), b'message: 61\r\n')
('1013.0144613329999', ('192.168.4.9', 8000), b'message: 62\r\n')
('1013.5827924780001', ('192.168.4.9', 8000), b'message: 63\r\n')
('1014.2382772699998', ('192.168.4.20', 8000), b'message: 8\r\n')
('1014.6566513319999', ('192.168.4.4', 8000), b'message: 58\r\n')
('1014.7572125299998', ('192.168.4.20', 8000), b'message: 9\r\n')
('1015.6765281550001', ('192.168.4.9', 8000), b'message: 64\r\n')
('1016.430511384', ('192.168.4.9', 8000), b'message: 65\r\n')
('1017.4001977369999', ('192.168.4.9', 8000), b'message: 66\r\n')
('1017.6521965390002', ('192.168.4.9', 8000), b'message: 67\r\n')
('1019.6716478930002', ('192.168.4.4', 8000), b'message: 59\r\n')
('1020.0697924760002', ('192.168.4.4', 8000), b'message: 60\r\n')
('1021.2909762250001', ('192.168.4.20', 8000), b'message: 0\r\n')
('1021.727919767', ('192.168.4.9', 8000), b'message: 68\r\n')
('1021.969149298', ('192.168.4.4', 8000), b'message: 61\r\n')
('1022.3436523189998', ('192.168.4.20', 8000), b'message: 1\r\n')
('1023.3992952869999', ('192.168.4.4', 8000), b'message: 62\r\n')
('1026.1463139840002', ('192.168.4.20', 8000), b'message: 2\r\n')
('1027.667103671', ('192.168.4.20', 8000), b'message: 3\r\n')
('1028.1877939310002', ('192.168.4.4', 8000), b'message: 63\r\n')
('1029.4684911180002', ('192.168.4.4', 8000), b'message: 64\r\n')
('1029.7992084100001', ('192.168.4.4', 8000), b'message: 65\r\n')
('1030.1345333570002', ('192.168.4.20', 8000), b'message: 4\r\n')
('1031.2654958570001', ('192.168.4.20', 8000), b'message: 5\r\n')
('1034.8991796579999', ('192.168.4.4', 8000), b'message: 66\r\n')
('1035.675543199', ('192.168.4.4', 8000), b'message: 67\r\n')
('1039.4618934579998', ('192.168.4.9', 8000), b'message: 0\r\n')
('1042.3408404880001', ('192.168.4.4', 8000), b'message: 68\r\n')
('1046.0696174660002', ('192.168.4.4', 8000), b'message: 69\r\n')
('1048.2725232460002', ('192.168.4.4', 8000), b'message: 70\r\n')
('1050.4765191830002', ('192.168.4.4', 8000), b'message: 71\r\n')
('1055.9566606909998', ('192.168.4.4', 8000), b'message: 72\r\n')
('1058.504491055', ('192.168.4.20', 8000), b'message: 0\r\n')
('1060.7073382940002', ('192.168.4.4', 8000), b'message: 73\r\n')
('1061.362140585', ('192.168.4.4', 8000), b'message: 74\r\n')
('1062.364582616', ('192.168.4.20', 8000), b'message: 1\r\n')
('1063.382638345', ('192.168.4.4', 8000), b'message: 75\r\n')
('1063.809493188', ('192.168.4.4', 8000), b'message: 76\r\n')
('1064.3862677719999', ('192.168.4.4', 8000), b'message: 77\r\n')
('1066.668227094', ('192.168.4.4', 8000), b'message: 78\r\n')
('1068.470313968', ('192.168.4.4', 8000), b'message: 79\r\n')
('1071.070204904', ('192.168.4.4', 8000), b'message: 80\r\n')
('1071.404478602', ('192.168.4.4', 8000), b'message: 81\r\n')
('1072.9254893830002', ('192.168.4.4', 8000), b'message: 82\r\n')
('1073.0260695910001', ('192.168.4.20', 8000), b'message: 2\r\n')
('1073.6051278200002', ('192.168.4.4', 8000), b'message: 83\r\n')
('1075.004964278', ('192.168.4.9', 8000), b'message: 0\r\n')
('1075.638767559', ('192.168.4.20', 8000), b'message: 3\r\n')
('1075.8523915690002', ('192.168.4.9', 8000), b'message: 1\r\n')
('1075.9770860479998', ('192.168.4.4', 8000), b'message: 84\r\n')
('1076.5675065169999', ('192.168.4.4', 8000), b'message: 85\r\n')
('1079.671746203', ('192.168.4.9', 8000), b'message: 2\r\n')
('1080.0524524530001', ('192.168.4.4', 8000), b'message: 86\r\n')
('1080.486503911', ('192.168.4.4', 8000), b'message: 87\r\n')
('1081.193783703', ('192.168.4.4', 8000), b'message: 88\r\n')
('1081.4839827649998', ('192.168.4.4', 8000), b'message: 89\r\n')
('1081.584536932', ('192.168.4.20', 8000), b'message: 4\r\n')
('1082.7065638059998', ('192.168.4.20', 8000), b'message: 5\r\n')
('1084.47562792', ('192.168.4.9', 8000), b'message: 3\r\n')
('1084.605944587', ('192.168.4.4', 8000), b'message: 90\r\n')
('1084.7140084930002', ('192.168.4.20', 8000), b'message: 6\r\n')
('1085.6250763570001', ('192.168.4.4', 8000), b'message: 91\r\n')
('1085.725629222', ('192.168.4.20', 8000), b'message: 7\r\n')
('1088.5155240640001', ('192.168.4.4', 8000), b'message: 92\r\n')
('1089.2410387', ('192.168.4.20', 8000), b'message: 8\r\n')
('1090.1131963550001', ('192.168.4.9', 8000), b'message: 4\r\n')
('1090.213750939', ('192.168.4.20', 8000), b'message: 9\r\n')
('1090.5195713030002', ('192.168.4.9', 8000), b'message: 5\r\n')
('1090.949412032', ('192.168.4.4', 8000), b'message: 93\r\n')
('1091.448393699', ('192.168.4.20', 8000), b'message: 10\r\n')
('1091.7834522920002', ('192.168.4.20', 8000), b'message: 11\r\n')
('1092.082649636', ('192.168.4.20', 8000), b'message: 12\r\n')
('1092.485036302', ('192.168.4.4', 8000), b'message: 94\r\n')
('1092.81811625', ('192.168.4.4', 8000), b'message: 95\r\n')
('1093.9672371350002', ('192.168.4.20', 8000), b'message: 13\r\n')
('1094.825887031', ('192.168.4.9', 8000), b'message: 6\r\n')
('1095.782191666', ('192.168.4.4', 8000), b'message: 96\r\n')
('1096.002633905', ('192.168.4.9', 8000), b'message: 7\r\n')
('1096.2926519779999', ('192.168.4.20', 8000), b'message: 14\r\n')
('1096.565049113', ('192.168.4.9', 8000), b'message: 8\r\n')
('1096.753067186', ('192.168.4.4', 8000), b'message: 97\r\n')
('1098.0001054150002', ('192.168.4.9', 8000), b'message: 9\r\n')
('1099.7204779140002', ('192.168.4.4', 8000), b'message: 98\r\n')
('1099.921937914', ('192.168.4.20', 8000), b'message: 15\r\n')
('1100.292231456', ('192.168.4.20', 8000), b'message: 16\r\n')
('1100.6823684350002', ('192.168.4.9', 8000), b'message: 10\r\n')
('1100.782913226', ('192.168.4.20', 8000), b'message: 17\r\n')
('1101.3195578620002', ('192.168.4.9', 8000), b'message: 11\r\n')
('1101.851316976', ('192.168.4.4', 8000), b'message: 99\r\n')
('1102.4137122359998', ('192.168.4.20', 8000), b'message: 18\r\n')
('1102.5142552050002', ('192.168.4.9', 8000), b'message: 12\r\n')
('1102.9279941630002', ('192.168.4.20', 8000), b'message: 19\r\n')
('1103.6522720789999', ('192.168.4.9', 8000), b'message: 13\r\n')
('1103.753874006', ('192.168.4.20', 8000), b'message: 20\r\n')
('1104.317809579', ('192.168.4.9', 8000), b'message: 14\r\n')
('1105.6529233289998', ('192.168.4.4', 8000), b'message: 100\r\n')
('1106.222352183', ('192.168.4.20', 8000), b'message: 21\r\n')
('1106.5521015570002', ('192.168.4.9', 8000), b'message: 15\r\n')
('1107.5636082760002', ('192.168.4.9', 8000), b'message: 16\r\n')
('1108.5904194210002', ('192.168.4.9', 8000), b'message: 17\r\n')
('1110.1847947850001', ('192.168.4.4', 8000), b'message: 101\r\n')
('1111.4078792639998', ('192.168.4.9', 8000), b'message: 18\r\n')
('1111.924206712', ('192.168.4.9', 8000), b'message: 19\r\n')
('1112.4135430659999', ('192.168.4.4', 8000), b'message: 102\r\n')
('1113.536833482', ('192.168.4.9', 8000), b'message: 20\r\n')
('1114.2734132730002', ('192.168.4.4', 8000), b'message: 103\r\n')
('1114.68119119', ('192.168.4.4', 8000), b'message: 104\r\n')
('1115.674762908', ('192.168.4.9', 8000), b'message: 21\r\n')
('1116.8561297830001', ('192.168.4.9', 8000), b'message: 22\r\n')
('1117.1061731680002', ('192.168.4.4', 8000), b'message: 105\r\n')
('1117.5710945740002', ('192.168.4.4', 8000), b'message: 106\r\n')
('1121.1648842600002', ('192.168.4.9', 8000), b'message: 23\r\n')
('1123.9147525930002', ('192.168.4.4', 8000), b'message: 107\r\n')
('1126.5115728', ('192.168.4.9', 8000), b'message: 24\r\n')
('1127.9185444139998', ('192.168.4.20', 8000), b'message: 0\r\n')
('1128.221790143', ('192.168.4.20', 8000), b'message: 1\r\n')
('1128.7030608720002', ('192.168.4.9', 8000), b'message: 25\r\n')
('1128.8036170700002', ('192.168.4.4', 8000), b'message: 108\r\n')
('1129.5573235800002', ('192.168.4.20', 8000), b'message: 2\r\n')
('1129.6828971220002', ('192.168.4.4', 8000), b'message: 109\r\n')
('1130.012138788', ('192.168.4.4', 8000), b'message: 110\r\n')
('1130.299016132', ('192.168.4.9', 8000), b'message: 26\r\n')
('1130.428105507', ('192.168.4.4', 8000), b'message: 111\r\n')
('1132.163754412', ('192.168.4.20', 8000), b'message: 3\r\n')
('1132.2976477460002', ('192.168.4.9', 8000), b'message: 27\r\n')
('1133.462185297', ('192.168.4.20', 8000), b'message: 4\r\n')
('1134.570044776', ('192.168.4.9', 8000), b'message: 28\r\n')
('1134.7943847760002', ('192.168.4.4', 8000), b'message: 112\r\n')
('1136.253164411', ('192.168.4.4', 8000), b'message: 113\r\n')
('1137.6574635769998', ('192.168.4.9', 8000), b'message: 29\r\n')
('1137.860928316', ('192.168.4.4', 8000), b'message: 114\r\n')
('1138.402094827', ('192.168.4.20', 8000), b'message: 5\r\n')
('1138.935521128', ('192.168.4.4', 8000), b'message: 115\r\n')
('1139.386020816', ('192.168.4.9', 8000), b'message: 30\r\n')
('1139.659129409', ('192.168.4.4', 8000), b'message: 116\r\n')
('1140.422291492', ('192.168.4.9', 8000), b'message: 31\r\n')
('1141.6030828980001', ('192.168.4.4', 8000), b'message: 117\r\n')
('1142.1032140440002', ('192.168.4.4', 8000), b'message: 118\r\n')
('1142.69447196', ('192.168.4.20', 8000), b'message: 6\r\n')
('1142.7950093559998', ('192.168.4.9', 8000), b'message: 32\r\n')
('1143.106057846', ('192.168.4.20', 8000), b'message: 7\r\n')
('1143.209598991', ('192.168.4.4', 8000), b'message: 119\r\n')
('1143.515539512', ('192.168.4.4', 8000), b'message: 120\r\n')
('1143.9568345120001', ('192.168.4.4', 8000), b'message: 121\r\n')
('1144.057379929', ('192.168.4.9', 8000), b'message: 33\r\n')
('1144.2489954490002', ('192.168.4.20', 8000), b'message: 8\r\n')
('1144.60783847', ('192.168.4.20', 8000), b'message: 9\r\n')
('1144.9930122720002', ('192.168.4.4', 8000), b'message: 122\r\n')
('1145.172819043', ('192.168.4.9', 8000), b'message: 34\r\n')
('1145.2733630010002', ('192.168.4.20', 8000), b'message: 10\r\n')
('1146.1551040939999', ('192.168.4.4', 8000), b'message: 123\r\n')
('1146.4356838859999', ('192.168.4.20', 8000), b'message: 11\r\n')
('1147.232517688', ('192.168.4.4', 8000), b'message: 124\r\n')
('1148.8176799789999', ('192.168.4.20', 8000), b'message: 12\r\n')
('1149.503771906', ('192.168.4.20', 8000), b'message: 13\r\n')
('1150.199297791', ('192.168.4.4', 8000), b'message: 125\r\n')
('1150.300990447', ('192.168.4.20', 8000), b'message: 14\r\n')
('1151.256165707', ('192.168.4.20', 8000), b'message: 15\r\n')
('1154.2770108099999', ('192.168.4.20', 8000), b'message: 16\r\n')
('1155.6582053930001', ('192.168.4.4', 8000), b'message: 126\r\n')
('1157.30900883', ('192.168.4.20', 8000), b'message: 17\r\n')
('1158.617754767', ('192.168.4.20', 8000), b'message: 18\r\n')
('1159.520055339', ('192.168.4.20', 8000), b'message: 19\r\n')
('1159.988408881', ('192.168.4.4', 8000), b'message: 127\r\n')
('1160.9094032560001', ('192.168.4.4', 8000), b'message: 128\r\n')
('1161.687354453', ('192.168.4.20', 8000), b'message: 20\r\n')
('1162.5964520050002', ('192.168.4.4', 8000), b'message: 129\r\n')
('1163.1954385150002', ('192.168.4.4', 8000), b'message: 130\r\n')
('1163.3993708070002', ('192.168.4.20', 8000), b'message: 21\r\n')
('1165.223500389', ('192.168.4.4', 8000), b'message: 131\r\n')
('1165.391240858', ('192.168.4.20', 8000), b'message: 22\r\n')
('1165.8828985660002', ('192.168.4.4', 8000), b'message: 132\r\n')
('1168.378614971', ('192.168.4.4', 8000), b'message: 133\r\n')
