2019-09-13 11:56:02.292946
(1.2581618150002214, 'B\r', 4)
(1.2872156580001501, 'count=17', 4)
(1.2882888970002568, 'B\r', 4)
(1.3181873110002016, 'S\r', 4)
(1.3802206000000297, 'D3-23*************************\r', 4)
(1.3803003140001238, 'S\r', 4)
(1.4412151070000618, 'D3-24*************************\r', 4)
(1.4413281850002022, 'count=18', 4)
(1.4421511020000253, 'B\r', 4)
(1.471216139000262, 'count=19', 4)
(1.4721603440002582, 'B\r', 4)
(1.5011905090000255, 'count=20', 4)
(1.5021515080002246, 'B\r', 4)
(1.5311532519999673, 'S\r', 4)
(1.5911824650002018, 'count=21', 4)
(1.593160784000247, 'B\r', 4)
(1.6211902550003288, 'count=22', 4)
(1.6221654820001277, 'B\r', 4)
(1.6511585620000915, 'count=23', 4)
(1.6522088990000157, 'B\r', 4)
(1.6821468360003564, 'S\r', 4)
(1.744145946000117, 'D3-27*************************\r', 4)
(1.7442596640003103, 'count=24', 4)
(1.7451798560000498, 'B\r', 4)
(1.7741608890000862, 'count=25', 4)
(1.7752537010001106, 'B\r', 4)
(1.8051148419999663, 'count=26', 4)
(1.8061335480001617, 'B\r', 4)
(1.8352674120001211, 'S\r', 4)
(1.8973096250001618, 'D3-30*************************\r', 4)
(1.898257113999989, 'D3-31*************************\r', 4)
(1.8983570929999587, 'count=27', 4)
(1.9001699390000795, 'B\r', 4)
(1.9281505560002188, 'S\r', 4)
(1.9901729590001196, 'D3-32*************************\r', 4)
(1.9902888640003766, 'count=28', 4)
(1.9910905670003558, 'B\r', 4)
(2.0211791640003867, 'count=29', 4)
(2.022100089000105, 'B\r', 4)
(2.0521126280000317, 'count=30', 4)
(2.0531234200002473, 'B\r', 4)
(2.083155485000134, 'count=31', 4)
(2.0842397740002525, 'B\r', 4)
(2.1130748479999966, 'count=32', 4)
(2.114105612000003, 'B\r', 4)
(2.1432903760000954, 'S\r', 4)
(2.205225638000229, 'D3-38*************************\r', 4)
(2.206404785000359, 'D1-98*************************\r', 4)
(2.2081493919999957, 'D3-39*************************\r', 4)
(2.2092443490000733, 'D1-99*************************\r', 4)
(2.2093023950001225, 'S\r', 4)
(2.2662264220002726, 'D1-100************************\r', 4)
(2.2663276050002423, 'count=33', 4)
(2.267286050000166, 'B\r', 4)
(2.2971849770001427, 'count=34', 4)
(2.298144496000077, 'B\r', 4)
(2.3272839480000584, 'S\r', 4)
(2.3870410590002393, 'count=35', 4)
(2.3891438750001726, 'B\r', 4)
(2.4171712830002434, 'S\r', 4)
(2.4791800770003647, 'D3-43*************************\r', 4)
(2.4792586390003635, 'S\r', 4)
(2.540335296000194, 'D1-105************************\r', 4)
(2.5412742210000943, 'D1-104************************\r', 4)
(2.5413817940002446, 'count=36', 4)
(2.5431774759999826, 'B\r', 4)
(2.5711720750000495, 'S\r', 4)
(2.633216564000122, 'D3-45*************************\r', 4)
(2.6333540870000434, 'count=37', 4)
(2.634180726000068, 'B\r', 4)
(2.664120068000102, 'S\r', 4)
(2.72423191200005, 'count=38', 4)
(2.726139066000087, 'B\r', 4)
(2.7552517250001074, 'count=39', 4)
(2.756184573000155, 'B\r', 4)
(2.783381534, 'count=40', 4)
(2.7840995120000116, 'B\r', 4)
(2.81417016100022, 'count=41', 4)
(2.8151846230002775, 'B\r', 4)
(2.8442062190001707, 'count=42', 4)
(2.8451491290002195, 'B\r', 4)
(2.8741839050003364, 'S\r', 4)
(2.9361739910000324, 'D3-52*************************\r', 4)
(2.9362837800003945, 'count=43', 4)
(2.9371272329999556, 'B\r', 4)
(2.9671298120001666, 'count=44', 4)
(2.968126425000264, 'B\r', 4)
(2.9961727660001998, 'count=45', 4)
(2.9971401310003785, 'B\r', 4)
(3.0261511080002492, 'S\r', 4)
(3.0881726740003614, 'D1-110************************\r', 4)
(3.088281754000036, 'count=46', 4)
(3.089252492000014, 'B\r', 4)
(3.1192821680001543, 'count=47', 4)
(3.1201563290001104, 'B\r', 4)
(3.149121072000071, 'S\r', 4)
(3.2112004959999467, 'D3-57*************************\r', 4)
(3.2123608950000744, 'D3-56*************************\r', 4)
(3.2124738120000984, 'count=48', 4)
(3.2141441750000013, 'B\r', 4)
(3.242122059000394, 'count=49', 4)
(3.2432111330003863, 'B\r', 4)
(3.272145145000195, 'count=50', 4)
(3.2733194360002926, 'B\r', 4)
(3.3021487539999725, 'count=51', 4)
(3.3032579929999883, 'B\r', 4)
(3.3321634250000898, 'count=52', 4)
(3.333088916000179, 'B\r', 4)
(3.3621731580001324, 'count=53', 4)
(3.363099799000338, 'B\r', 4)
(3.3921127580001667, 'S\r', 4)
(3.454253421999965, 'D3-60*************************\r', 4)
(3.455362848000277, 'D1-113************************\r', 4)
(3.4560834210001303, 'count=54', 4)
(3.457117140000264, 'B\r', 4)
(3.4861927340002694, 'count=55', 4)
(3.4871728530001747, 'B\r', 4)
(3.5161931400002686, 'count=56', 4)
(3.5171449560002657, 'B\r', 4)
(3.5461400280000817, 'count=57', 4)
(3.5471891960000903, 'B\r', 4)
(3.576111931000014, 'S\r', 4)
(3.638156359000277, 'D1-116************************\r', 4)
(3.6392689000003884, 'D1-117************************\r', 4)
(3.639334722000058, 'S\r', 4)
(3.699203965000379, 'D3-61*************************\r', 4)
(3.6993075400000635, 'count=58', 4)
(3.7001183440002023, 'B\r', 4)
(3.730128655000044, 'count=59', 4)
(3.7311354180001217, 'B\r', 4)
(3.7601034340000297, 'S\r', 4)
(3.8221614580002097, 'D1-119************************\r', 4)
(3.8222729510002864, 'count=60', 4)
(3.823162916000001, 'B\r', 4)
(3.852192393000223, 'count=61', 4)
(3.8531446680003683, 'B\r', 4)
(3.8832363060000716, 'count=62', 4)
(3.8841434430000845, 'B\r', 4)
(3.913124876999973, 'count=63', 4)
(3.914195718999963, 'B\r', 4)
(4.124258728000314, '..................192.168.4.4\r', 4)
(4.124339930000133, 'N\r', 4)
(4.195012776000112, 'S\r', 4)
(4.258177100000012, 'D3-72*************************\r', 4)
(4.259392604000368, 'D1-128************************\r', 4)
(4.259487659000115, 'count=64', 4)
(4.26110804200016, 'B\r', 4)
(4.288152470000114, 'count=65', 4)
(4.2891406820003795, 'B\r', 4)
(4.319163834000392, 'count=66', 4)
(4.320162354000331, 'B\r', 4)
(4.347139368000171, 'S\r', 4)
(4.407064580000224, 'count=67', 4)
(4.409128905000216, 'B\r', 4)
(4.437221824000062, 'count=68', 4)
(4.438168946000133, 'B\r', 4)
(4.467196105000312, 'count=69', 4)
(4.468174997999995, 'B\r', 4)
(4.49714535000021, 'S\r', 4)
(4.557225701000334, 'S\r', 4)
(4.620202403000349, 'D3-77*************************\r', 4)
(4.621168653000041, 'D3-76*************************\r', 4)
(4.621277397000085, 'count=70', 4)
(4.622239960000115, 'B\r', 4)
(4.65120635500034, 'count=71', 4)
(4.652297789000386, 'B\r', 4)
(4.681157560999964, 'S\r', 4)
(4.743208125000365, 'D3-78*************************\r', 4)
(4.7432880670003215, 'S\r', 4)
(4.802106998999989, 'count=72', 4)
(4.804103573000248, 'B\r', 4)
(4.831139536000137, 'count=73', 4)
(4.832088825000028, 'B\r', 4)
(4.857164388000001, 'S\r', 4)
(4.919254891000037, 'D1-135************************\r', 4)
(4.920430497000325, 'D3-82*************************\r', 4)
(4.922309257000052, 'D1-134************************\r', 4)
(4.922373172000334, 'S\r', 4)
(4.980266717000177, 'D3-83*************************\r', 4)
(4.980378529000063, 'count=74', 4)
(4.982130698000219, 'B\r', 4)
(5.011212060000162, 'count=75', 4)
(5.012160376000338, 'B\r', 4)
(5.041187218000232, 'count=76', 4)
(5.04216734900001, 'B\r', 4)
(5.071173809000356, 'count=77', 4)
(5.072146628000155, 'B\r', 4)
(5.1011586530003115, 'S\r', 4)
(5.163163411000369, 'D3-84*************************\r', 4)
(5.1633280410001134, 'count=78', 4)
(5.16415532200017, 'B\r', 4)
(5.19310881399997, 'S\r', 4)
(5.2552088020001975, 'D1-138************************\r', 4)
(5.255325543000254, 'count=79', 4)
(5.25610897200022, 'B\r', 4)
(5.285141457999998, 'count=80', 4)
(5.28611255900023, 'B\r', 4)
(5.49635072800038, '..................192.168.4.4\r', 4)
(5.496426600000177, 'N\r', 4)
(5.568127514000025, 'count=81', 4)
(5.569109624000248, 'B\r', 4)
(5.598141848000068, 'count=82', 4)
(5.599147597999945, 'B\r', 4)
(5.625128183000015, 'count=83', 4)
(5.626107462000164, 'B\r', 4)
(5.6551996480002344, 'count=84', 4)
(5.656110848000026, 'B\r', 4)
(5.68315463900035, 'count=85', 4)
(5.684108921000188, 'B\r', 4)
(5.966249404000337, '...................192.168.4.4\r', 4)
(5.966321720999986, 'N\r', 4)
(6.037125489000118, 'count=86', 4)
(6.039170767000087, 'B\r', 4)
(6.073143905000052, 'count=87', 4)
(6.074127857000349, 'B\r', 4)
(6.103197330000057, 'count=88', 4)
(6.104153921000034, 'B\r', 4)
(6.133171190000212, 'count=89', 4)
(6.134178585999962, 'B\r', 4)
(6.159210775000247, 'count=90', 4)
(6.160163344000011, 'B\r', 4)
(6.185198557000149, 'count=91', 4)
(6.186156822000157, 'B\r', 4)
(6.21115928800009, 'count=92', 4)
(6.21211122700015, 'B\r', 4)
(6.237152755000352, 'count=93', 4)
(6.238167290000092, 'B\r', 4)
(6.263037085000178, 'S\r', 4)
(6.325280253000074, 'D1-158************************\r', 4)
(6.326287260000299, 'D1-157************************\r', 4)
(6.326346687000296, 'S\r', 4)
(6.386180697000327, 'D1-159************************\r', 4)
(6.3862616340002205, 'S\r', 4)
(6.447216067000227, 'D1-160************************\r', 4)
(6.447325753000314, 'count=94', 4)
(6.448151677000169, 'B\r', 4)
(6.477126857000258, 'S\r', 4)
(6.539188445000036, 'D1-161************************\r', 4)
(6.5392943680003555, 'count=95', 4)
(6.540262331000122, 'B\r', 4)
(6.740354540000226, '.................192.168.4.4\r', 4)
(6.740439763000268, 'N\r', 4)
(6.811036681000132, 'S\r', 4)
(6.87421692099997, 'D3-99*************************\r', 4)
(6.874325967000004, 'count=96', 4)
(6.875298087000374, 'B\r', 4)
(6.904153343999951, 'S\r', 4)
(6.966157797000051, 'D3-102************************\r', 4)
(6.967260240000087, 'D3-101************************\r', 4)
(6.967358339000384, 'count=97', 4)
(6.9690523270000995, 'B\r', 4)
(6.996155856000314, 'S\r', 4)
(7.058199381000122, 'D1-168************************\r', 4)
(7.058310699000231, 'count=98', 4)
(7.059173535000355, 'B\r', 4)
(7.088159580000138, 'count=99', 4)
(7.089123976000337, 'B\r', 4)
(7.118130564000239, 'count=100', 4)
(7.1191685369999504, 'B\r', 4)
(7.148159498000041, 'S\r', 4)
(7.210180517000026, 'D1-171************************\r', 4)
(7.210318057000222, 'count=101', 4)
(7.212237048000134, 'B\r', 4)
(7.240120649000346, 'S\r', 4)
(7.302189370000178, 'D1-173************************\r', 4)
(7.303217355000015, 'D1-172************************\r', 4)
(7.305116535000252, 'D3-107************************\r', 4)
(7.306237460000375, 'D3-106************************\r', 4)
(7.306339108999964, 'count=102', 4)
(7.308258815000045, 'B\r', 4)
(7.337132999000005, 'count=103', 4)
(7.338129269000092, 'B\r', 4)
(7.367169371000273, 'count=104', 4)
(7.368118760000016, 'B\r', 4)
(7.397110955000244, 'S\r', 4)
(7.4592972890000055, 'D3-111************************\r', 4)
(7.460249317000034, 'D3-112************************\r', 4)
(7.460346209000363, 'count=105', 4)
(7.462131481000142, 'B\r', 4)
(7.489120380000259, 'S\r', 4)
(7.551285755000208, 'D1-177************************\r', 4)
(7.552252567000323, 'D3-115************************\r', 4)
(7.552313223000056, 'S\r', 4)
(7.612302550000095, 'D1-179************************\r', 4)
(7.613205300000118, 'D1-178************************\r', 4)
(7.613309915000173, 'count=106', 4)
(7.61510132300009, 'B\r', 4)
(7.6401679529999456, 'count=107', 4)
(7.641271948000394, 'B\r', 4)
(7.670198650000202, 'count=108', 4)
(7.671135414000219, 'B\r', 4)
(7.697159894000379, 'count=109', 4)
(7.698150482000074, 'B\r', 4)
(7.729138184000021, 'S\r', 4)
(7.791254864000166, 'D3-122************************\r', 4)
(7.792269311000382, 'D3-121************************\r', 4)
(7.792339344000084, 'S\r', 4)
(7.852196951000224, 'D3-123************************\r', 4)
(7.853226427000209, 'D1-183************************\r', 4)
(7.853303339000377, 'count=110', 4)
(7.855113578000328, 'B\r', 4)
(7.88312483000027, 'count=111', 4)
(7.884153048000371, 'B\r', 4)
(7.912182345000019, 'count=112', 4)
(7.9132748080000965, 'B\r', 4)
(7.942153542000142, 'S\r', 4)
(8.00214995100032, 'count=113', 4)
(8.004106674000013, 'B\r', 4)
(8.03213044100039, 'count=114', 4)
(8.033150907000163, 'B\r', 4)
(8.0620971190001, 'S\r', 4)
(8.124132947000362, 'D3-126************************\r', 4)
(8.125241862000166, 'D1-186************************\r', 4)
(8.125328773000092, 'S\r', 4)
(8.185229182000057, 'D1-187************************\r', 4)
(8.185317985999973, 'S\r', 4)
(8.244098891000249, 'count=115', 4)
(8.246097465000275, 'B\r', 4)
(8.274101193000206, 'S\r', 4)
(8.336186845000157, 'D1-188************************\r', 4)
(8.336299958000382, 'count=116', 4)
(8.33807909799998, 'B\r', 4)
(8.367151026000101, 'count=117', 4)
(8.36808745899998, 'B\r', 4)
(8.396165135000047, 'count=118', 4)
(8.397087503999956, 'B\r', 4)
(8.605181146000177, '..................192.168.4.4\r', 4)
(8.605263172000377, 'N\r', 4)
(8.676071058000161, 'count=119', 4)
(8.678141589999996, 'B\r', 4)
(8.702130607000072, 'count=120', 4)
(8.703157186000226, 'B\r', 4)
(8.732112412000333, 'S\r', 4)
(8.793144031000338, 'S\r', 4)
(8.853132481000102, 'count=121', 4)
(8.854135905000021, 'B\r', 4)
(8.883092150000266, 'count=122', 4)
(8.884121133000008, 'B\r', 4)
(8.913086582000233, 'count=123', 4)
(8.914040295000177, 'B\r', 4)
(8.94318970400036, 'count=124', 4)
(8.94413643400003, 'B\r', 4)
(8.974140956000156, 'count=125', 4)
(8.975205708999965, 'B\r', 4)
(9.000103664000108, 'S\r', 4)
(9.062348767000003, 'D3-133************************\r', 4)
(9.062462696000239, 'count=126', 4)
(9.06403138099995, 'B\r', 4)
(9.091212369999994, 'S\r', 4)
(9.15331606000018, 'D3-134************************\r', 4)
(9.153436345000046, 'count=127', 4)
(9.155000167000253, 'B\r', 4)
(9.18016071000011, 'count=128', 4)
(9.181118118000086, 'B\r', 4)
(9.206132217000231, 'count=129', 4)
(9.207071498999994, 'B\r', 4)
(9.232156294000106, 'count=130', 4)
(9.233103511000081, 'B\r', 4)
(9.258109802000035, 'count=131', 4)
(9.259113618000356, 'B\r', 4)
(9.288040338999963, 'S\r', 4)
(9.348053082000206, 'S\r', 4)
(9.409072261000347, 'S\r', 4)
(9.470151311000336, 'count=132', 4)
(9.471165414000097, 'B\r', 4)
(9.500112274999992, 'S\r', 4)
(9.562129521000315, 'D3-137************************\r', 4)
(9.562252094000087, 'count=133', 4)
(9.564088602000083, 'B\r', 4)
(9.592130696000368, 'count=134', 4)
(9.593233564999991, 'B\r', 4)
(9.620141529000193, 'S\r', 4)
(9.68012716300018, 'count=135', 4)
(9.682120805000068, 'B\r', 4)
(9.71014918300034, 'count=136', 4)
(9.711118355000053, 'B\r', 4)
(9.738072612999986, 'S\r', 4)
(9.800091586000235, 'D3-140************************\r', 4)
(9.800222219000261, 'count=137', 4)
(9.801068052000119, 'B\r', 4)
(9.830046438999943, 'S\r', 4)
(9.892081326000152, 'D1-208************************\r', 4)
(9.893337761000112, 'D3-141************************\r', 4)
(9.89342142300029, 'S\r', 4)
(9.953133659000287, 'D1-210************************\r', 4)
(9.954171890999987, 'D1-211************************\r', 4)
(9.956082208000225, 'D3-142************************\r', 4)
(9.957262407000144, 'D3-143************************\r', 4)
(9.957318733000193, 'S\r', 4)
(10.014200714000253, 'D1-212************************\r', 4)
(10.015376832000129, 'D3-146************************\r', 4)
(10.017241560999992, 'D3-145************************\r', 4)
(10.018213139000181, 'D3-144************************\r', 4)
(10.018286861999968, 'count=138', 4)
(10.020111514000291, 'B\r', 4)
(10.048055269000088, 'S\r', 4)
(10.108139069000117, 'count=139', 4)
(10.110077100000126, 'B\r', 4)
(10.138099483000133, 'count=140', 4)
(10.139074553000228, 'B\r', 4)
(10.16811630300026, 'S\r', 4)
(10.230143330000374, 'D3-147************************\r', 4)
(10.230210364999948, 'S\r', 4)
(10.291167030999986, 'D3-148************************\r', 4)
(10.291249276000144, 'S\r', 4)
(10.350131046000115, 'count=141', 4)
(10.352199655000277, 'B\r', 4)
(10.38010271200028, 'count=142', 4)
(10.38109544200006, 'B\r', 4)
(10.410039322000102, 'S\r', 4)
(10.470107637000183, 'count=143', 4)
(10.472122506000233, 'B\r', 4)
(10.500223979000111, 'count=144', 4)
(10.501072912000382, 'B\r', 4)
(10.530070092000187, 'S\r', 4)
(10.59009592800021, 'count=145', 4)
(10.59204089800005, 'B\r', 4)
(10.619032638000135, 'S\r', 4)
(10.679073234000043, 'count=146', 4)
(10.681051413000205, 'B\r', 4)
(10.709096271000362, 'count=147', 4)
(10.71007132800014, 'B\r', 4)
(10.739086234000297, 'count=148', 4)
(10.740068345000054, 'B\r', 4)
(10.769146657999954, 'count=149', 4)
(10.770093397999972, 'B\r', 4)
(10.798136713000076, 'count=150', 4)
(10.799093458000243, 'B\r', 4)
(10.82812599700037, 'S\r', 4)
(10.890190518000054, 'D3-149************************\r', 4)
(10.891314635000072, 'D3-150************************\r', 4)
(10.892108818999986, 'count=151', 4)
(10.893091128000378, 'B\r', 4)
(10.922153830000298, 'count=152', 4)
(10.92311802400036, 'B\r', 4)
(10.952149767000265, 'S\r', 4)
(11.012150987000041, 'count=153', 4)
(11.0140630840001, 'B\r', 4)
(11.04213117900008, 'count=154', 4)
(11.043095239000195, 'B\r', 4)
(11.07209653200016, 'S\r', 4)
(11.134077290000278, 'D3-152************************\r', 4)
(11.134179928000322, 'count=155', 4)
(11.135075924000375, 'B\r', 4)
(11.16412893200004, 'S\r', 4)
(11.22407117900002, 'count=156', 4)
(11.226149662000353, 'B\r', 4)
(11.25409975599996, 'S\r', 4)
(11.314067132000218, 'S\r', 4)
(11.377056409000033, 'D3-155************************\r', 4)
(11.377179604000048, 'count=157', 4)
(11.378070457000376, 'B\r', 4)
(11.407136642000296, 'S\r', 4)
(11.467130453000209, 'count=158', 4)
(11.469229891000396, 'B\r', 4)
(11.497098089000247, 'count=159', 4)
(11.498092162000376, 'B\r', 4)
(11.527000691000012, 'count=160', 4)
(11.528090794000036, 'B\r', 4)
(11.557061049000367, 'count=161', 4)
(11.558097351000015, 'B\r', 4)
(11.587126473000353, 'count=162', 4)
(11.588067776000116, 'B\r', 4)
(11.615154398999948, 'count=163', 4)
(11.616238618000352, 'B\r', 4)
(11.645116226000027, 'S\r', 4)
(11.707219871000234, 'D3-158************************\r', 4)
(11.707325612000204, 'count=164', 4)
(11.709112477999952, 'B\r', 4)
(11.737113919999956, 'count=165', 4)
(11.738120600000002, 'B\r', 4)
(11.767121412000051, 'count=166', 4)
(11.768117054999948, 'B\r', 4)
(11.797082687000056, 'S\r', 4)
(11.857015292000142, 'S\r', 4)
(11.920054168000206, 'D3-160************************\r', 4)
(11.921108096000353, 'D3-161************************\r', 4)
(11.921217407000313, 'count=167', 4)
(11.922066074000213, 'B\r', 4)
(11.95114929500005, 'count=168', 4)
(11.952069780000329, 'B\r', 4)
(11.981080013000337, 'count=169', 4)
(11.982117987000038, 'B\r', 4)
(12.011079047000294, 'count=170', 4)
(12.012116787000195, 'B\r', 4)
(12.04104919700012, 'count=171', 4)
(12.042117789000258, 'B\r', 4)
(12.071060496999962, 'count=172', 4)
(12.072123216000364, 'B\r', 4)
(12.101061668000057, 'count=173', 4)
(12.102058794000186, 'B\r', 4)
(12.131028386000253, 'S\r', 4)
(12.191002780999952, 'S\r', 4)
(12.254062670000167, 'D3-169************************\r', 4)
(12.254181865000191, 'count=174', 4)
(12.255112682000345, 'B\r', 4)
(12.282077111000035, 'count=175', 4)
(12.283041338000203, 'B\r', 4)
(12.311035686000196, 'count=176', 4)
(12.312057369000286, 'B\r', 4)
(12.341106798000055, 'count=177', 4)
(12.342036101000303, 'B\r', 4)
(12.371247261999997, 'count=178', 4)
(12.372997720000058, 'B\r', 4)
(12.402114128999983, 'S\r', 4)
(12.464287656000124, 'D3-171************************\r', 4)
(12.464359205000164, 'S\r', 4)
(12.525138273000266, 'D1-215************************\r', 4)
(12.525241303000257, 'count=179', 4)
(12.526057834000312, 'B\r', 4)
(12.555096793000303, 'count=180', 4)
(12.55605884500028, 'B\r', 4)
(12.584045978000177, 'S\r', 4)
(12.646319743000277, 'D3-175************************\r', 4)
(12.647245228999964, 'D1-217************************\r', 4)
(12.647343279000324, 'count=181', 4)
(12.649092996000036, 'B\r', 4)
(12.677104944000348, 'count=182', 4)
(12.678184582000085, 'B\r', 4)
(12.707233553000151, 'count=183', 4)
(12.708088538000084, 'B\r', 4)
(12.737093953000112, 'count=184', 4)
(12.738063735000196, 'B\r', 4)
(12.768082249000145, 'count=185', 4)
(12.769060076000187, 'B\r', 4)
(12.797122741000294, 'count=186', 4)
(12.79812025299998, 'B\r', 4)
(12.825270103000094, 'count=187', 4)
(12.827059395000106, 'B\r', 4)
(12.852135449000343, 'count=188', 4)
(12.853130529000282, 'B\r', 4)
(12.882099210999968, 'count=189', 4)
(12.883062746000178, 'B\r', 4)
(12.91213247099995, 'count=190', 4)
(12.913089506000233, 'B\r', 4)
(12.942079671000101, 'S\r', 4)
(13.004293100000268, 'D3-187************************\r', 4)
(13.005229541000062, 'D3-188************************\r', 4)
(13.005300749000071, 'S\r', 4)
(13.065159455999947, 'D1-219************************\r', 4)
(13.06527129799997, 'count=191', 4)
(13.067077208000228, 'B\r', 4)
(13.095086136000191, 'S\r', 4)
(13.157289864000177, 'D3-190************************\r', 4)
(13.158228270000109, 'D3-191************************\r', 4)
(13.158338111000376, 'count=192', 4)
(13.1601123370001, 'B\r', 4)
(13.192069589000312, 'count=193', 4)
(13.193058145000123, 'B\r', 4)
(13.222130314999959, 'count=194', 4)
(13.223079791000146, 'B\r', 4)
(13.250057804000335, 'S\r', 4)
(13.310050429000057, 'count=195', 4)
(13.31210649500008, 'B\r', 4)
(13.34005422700011, 'S\r', 4)
(13.400080465999963, 'count=196', 4)
(13.402043489000334, 'B\r', 4)
(13.42912306900007, 'count=197', 4)
(13.430029133000062, 'B\r', 4)
(13.459066493000137, 'S\r', 4)
(13.52116044100012, 'D3-196************************\r', 4)
(13.522198023000328, 'D3-197************************\r', 4)
(13.522261451000304, 'S\r', 4)
(13.582149047000257, 'D1-222************************\r', 4)
(13.582221605000086, 'S\r', 4)
(13.643187066000337, 'D1-223************************\r', 4)
(13.644228335000207, 'D3-198************************\r', 4)
(13.644322741999986, 'count=198', 4)
(13.646103022000261, 'B\r', 4)
(13.674123169000268, 'count=199', 4)
(13.675159071000053, 'B\r', 4)
(13.705122141000174, 'count=200', 4)
(13.706233544000042, 'B\r', 4)
(13.735092794000138, 'count=201', 4)
(13.736238373000106, 'B\r', 4)
(13.766122343000006, 'count=202', 4)
(13.767093714000112, 'B\r', 4)
(13.796063202000369, 'S\r', 4)
(13.858245934000024, 'D1-229************************\r', 4)
(13.859258262000367, 'D1-228************************\r', 4)
(13.8593223390003, 'S\r', 4)
(13.919260765000217, 'D1-230************************\r', 4)
(13.920240296999964, 'D3-204************************\r', 4)
(13.922096777000206, 'D3-203************************\r', 4)
(13.922168344000056, 'S\r', 4)
(13.980288343000211, 'D3-205************************\r', 4)
(13.981219118000354, 'D1-231************************\r', 4)
(13.9821020710001, 'count=203', 4)
(13.983926392000285, 'B\r', 4)
(14.012114944000132, 'count=204', 4)
(14.013104921000377, 'B\r', 4)
(14.042097749000277, 'S\r', 4)
(14.104148760000044, 'D1-233************************\r', 4)
(14.10426085500012, 'count=205', 4)
(14.106044205000217, 'B\r', 4)
(14.134131828000136, 'count=206', 4)
(14.135073789000216, 'B\r', 4)
(14.164114231999974, 'count=207', 4)
(14.165102426999965, 'B\r', 4)
(14.19013104600026, 'count=208', 4)
(14.191065747000266, 'B\r', 4)
(14.221105575000365, 'count=209', 4)
(14.222083642000143, 'B\r', 4)
(14.251070468000307, 'S\r', 4)
(14.313104688000294, 'D1-237************************\r', 4)
(14.313183424000272, 'S\r', 4)
(14.374263710000378, 'D1-238************************\r', 4)
(14.374377858000116, 'count=210', 4)
(14.3760590830002, 'B\r', 4)
(14.40413790599996, 'count=211', 4)
(14.405073251999966, 'B\r', 4)
(14.434129404000032, 'count=212', 4)
(14.43507810600022, 'B\r', 4)
(14.464130477000253, 'count=213', 4)
(14.465198730000338, 'B\r', 4)
(14.494093534000058, 'count=214', 4)
(14.495047417000023, 'B\r', 4)
(14.524088434000078, 'count=215', 4)
(14.525103276000209, 'B\r', 4)
(14.554128278000007, 'count=216', 4)
(14.555150956000034, 'B\r', 4)
(14.583063344000038, 'count=217', 4)
(14.584049551000135, 'B\r', 4)
(14.612033865000285, 'S\r', 4)
(14.674100335000276, 'D1-243************************\r', 4)
(14.675315759000114, 'D1-244************************\r', 4)
(14.675413821000348, 'count=218', 4)
(14.677008762000241, 'B\r', 4)
(14.703061920999971, 'S\r', 4)
(14.934317764000298, '.................192.168.4.4\r', 4)
(14.934399809000297, 'N\r', 4)
(15.004994822000299, 'S\r', 4)
(15.067155847000322, 'count=219', 4)
(15.068094177000148, 'B\r', 4)
(15.093069558000025, 'S\r', 4)
(15.155194418000065, 'D1-251************************\r', 4)
(15.15634953000017, 'D1-252************************\r', 4)
(15.156409423000241, 'S\r', 4)
