('15:27:23.232208', '1-0')
('15:27:23.247837', '1-1')
('15:27:23.341288', '1-2')
('15:27:23.356931', '1-3')
('15:27:23.450919', '1-4')
('15:27:23.466556', '1-5')
('15:27:23.497780', '1-6')
('15:27:23.513417', '1-7')
('15:27:23.529021', '1-8')
('15:27:23.559988', '1-9')
('15:27:23.575887', '1-10')
('15:27:23.591509', '1-11')
('15:27:23.622754', '1-12')
('15:27:23.716203', '1-13')
('15:27:23.731957', '1-14')
('15:27:23.747725', '1-15')
('15:27:23.778961', '1-16')
('15:27:23.794566', '1-17')
('15:27:23.825787', '1-18')
('15:27:23.841473', '1-19')
('15:27:23.872417', '1-20')
('15:27:23.888254', '1-21')
('15:27:23.903938', '1-22')
('15:27:23.935175', '1-23')
('15:27:23.950799', '1-24')
('15:27:24.044299', '1-25')
('15:27:24.059874', '1-26')
('15:27:24.091413', '1-27')
('15:27:24.107020', '1-28')
('15:27:24.138008', '1-29')
('15:27:24.153886', '1-30')
('15:27:24.169523', '1-31')
('15:27:24.200468', '1-32')
('15:27:24.278849', '1-33')
('15:27:24.309818', '1-34')
('15:27:24.325685', '1-35')
('15:27:24.356883', '1-36')
('15:27:24.372596', '1-37')
('15:27:24.388151', '1-38')
('15:27:24.419168', '1-39')
('15:27:24.559761', '1-40')
('15:27:24.575659', '1-41')
('15:27:24.606799', '1-42')
('15:27:24.685017', '1-43')
('15:27:24.715976', '1-44')
('15:27:24.731878', '1-45')
('15:27:24.825347', '1-46')
('15:27:24.919056', '1-47')
('15:27:24.934959', '1-48')
('15:27:24.950572', '1-49')
('15:27:25.059765', '1-50')
('15:27:25.075269', '1-51')
('15:27:25.153658', '1-52')
('15:27:25.184801', '1-53')
('15:27:25.200535', '1-54')
('15:27:25.294037', '1-55')
('15:27:25.309620', '1-56')
('15:27:25.325509', '1-57')
('15:27:25.356649', '1-58')
('15:27:25.434841', '1-59')
('15:27:25.450475', '1-60')
('15:27:25.481691', '1-61')
('15:27:25.497315', '1-62')
('15:27:25.528323', '1-63')
('15:27:25.544136', '1-64')
('15:27:25.575155', '1-65')
('15:27:25.591059', '1-66')
('15:27:25.606666', '1-67')
('15:27:25.637916', '1-68')
('15:27:25.653559', '1-69')
('15:27:25.669183', '1-70')
('15:27:25.700423', '1-71')
('15:27:25.716033', '1-72')
('15:27:25.746994', '1-73')
('15:27:25.762898', '1-74')
('15:27:25.794099', '1-75')
('15:27:25.809482', '1-76')
('15:27:25.825368', '1-77')
('15:27:25.856529', '1-78')
('15:27:25.872175', '1-79')
('15:27:25.887584', '1-80')
('15:27:25.981316', '1-81')
('15:27:25.997231', '1-82')
('15:27:26.012833', '1-83')
('15:27:26.217714', '1-84')
('15:27:26.324038', '1-85')
('15:27:26.346771', '1-86')
('15:27:26.432282', '1-87')
('15:27:26.448103', '1-88')
('15:27:26.479125', '1-89')
('15:27:26.495010', '1-90')
('15:27:26.510609', '1-91')
('15:27:26.541798', '1-92')
('15:27:26.619986', '1-93')
('15:27:26.635613', '1-94')
('15:27:26.666770', '1-95')
('15:27:26.682498', '1-96')
('15:27:26.760546', '1-97')
('15:27:26.916709', '1-98')
('15:27:26.932423', '1-99')
('15:27:26.963664', '1-100')
('15:27:26.979306', '1-101')
('15:27:26.994896', '1-102')
('15:27:27.025875', '1-103')
('15:27:27.041765', '1-104')
('15:27:27.073017', '1-105')
('15:27:27.151125', '1-106')
('15:27:27.182382', '1-107')
('15:27:27.213355', '1-108')
('15:27:27.229249', '1-109')
('15:27:27.244843', '1-110')
('15:27:27.400857', '1-111')
('15:27:27.416411', '1-112')
('15:27:27.432328', '1-113')
('15:27:27.463553', '1-114')
('15:27:27.479094', '1-115')
('15:27:27.510162', '1-116')
('15:27:27.525783', '1-117')
('15:27:27.541404', '1-118')
('15:27:27.572647', '1-119')
('15:27:27.666393', '1-120')
('15:27:27.744730', '1-121')
('15:27:27.760320', '1-122')
('15:27:27.791603', '1-123')
('15:27:27.807225', '1-124')
('15:27:27.838468', '1-125')
('15:27:27.854088', '1-126')
('15:27:27.885056', '1-127')
('15:27:27.900956', '1-128')
('15:27:27.916592', '1-129')
('15:27:27.947811', '1-130')
('15:27:28.041270', '1-131')
('15:27:28.057183', '1-132')
('15:27:28.072785', '1-133')
('15:27:28.104038', '1-134')
('15:27:28.119650', '1-135')
