0.0009230000000000071	S
0.02395959999999997	D2-317************************
0.024109500000000006	S
0.08108889999999996	S
0.14678339999999995	D2-0**************************
count=0
0.14713799999999994	>
0.14840000000000003	B
0.16666419999999998	S
0.23532349999999996	D2-1**************************
0.2373983	D2-2**************************
0.23760489999999995	S
count=1
0.28907900000000003	>
0.2914258	B
0.30866350000000004	S
0.3744266	D2-3**************************
0.3746508	S
0.430737	S
0.4916268	S
0.5525289	S
0.6133288000000001	S
0.6745025	S
0.7355056	S
0.7965697	S
0.8573001	S
0.9182977000000001	S
0.9793244000000001	S
1.0402995	S
1.1014297	S
count=2
1.1621798	>
1.1645302	B
1.1814538	S
1.2476705000000001	D2-4**************************
1.2478869000000001	S
count=3
1.3043346	>
1.3066543	B
1.3237532	S
1.3850649	S
1.4460599	S
1.5071698	S
1.5679321	S
1.6287772000000003	S
1.6899492000000003	S
1.7509531	S
1.8120151000000002	S
1.8727672	S
1.9337689000000002	S
count=4
1.9964281	>
1.9987670000000002	B
2.0147153999999996	S
2.0758099999999997	S
2.1367974999999997	S
2.1977963	S
2.2587674	S
2.3197406	S
2.3805381	S
2.4415584	S
2.5027416	S
count=5
2.5640319999999996	>
2.5662195	B
2.584717	S
count=6
2.6461344999999996	>
2.6485019999999997	B
2.6657178999999998	S
2.7270366	S
2.7880342999999996	S
2.8491666999999996	S
2.9148611	D2-5**************************
2.9150812999999998	S
2.9711665	S
3.0368215999999997	D2-6**************************
3.0370429999999997	S
3.0978632	D2-7**************************
3.0980803999999997	S
3.1543121	S
3.2149869	S
3.27608	S
3.3371233	S
3.3980458999999996	S
3.4590354	S
3.5197906999999997	S
3.5810055999999997	S
3.6464775999999994	D2-8**************************
3.6467034999999997	S
3.7027945999999994	S
3.7638217	S
3.8245755999999997	S
3.8856273	S
3.9461725	S
4.007149	S
count=7
4.0684511	>
4.0708177	B
4.0877644	S
4.1489769	S
4.209949900000001	S
4.2709807	S
4.331744700000001	S
4.3927665000000005	S
4.4583922000000005	D2-10*************************
4.4586119	S
4.514526	S
4.5828153	D2-12*************************
4.5841977	D2-11*************************
4.5842884	S
4.636415400000001	S
4.6975620000000005	S
4.758526600000001	S
4.819501300000001	S
4.8805057000000005	S
4.9412427	S
count=8
5.0024996	>
5.0048116	B
5.0218397	S
5.083291200000001	S
5.144052100000001	S
5.205028400000001	S
count=9
5.2659801	>
5.268295500000001	B
5.284789900000001	S
5.3460261000000004	S
5.4070584	S
5.4676983	S
5.528821300000001	S
5.5897763000000005	S
5.6507265	S
5.7164090000000005	D2-13*************************
5.7166302	S
5.772619300000001	S
5.8336227	S
5.8945525000000005	S
5.9554741	S
6.0165496	S
6.0809842000000005	D2-14*************************
6.0810907	S
count=10
6.1386127	>
6.1409574000000005	B
6.157816100000001	S
6.2190528	S
6.2798598000000005	S
6.3408306	S
6.4092444	D2-15*************************
6.4112942	D2-16*************************
6.4114988	S
6.4628511	S
6.5239229000000005	S
6.584624000000001	S
6.6454782	S
6.7065821	S
6.7675368	S
6.8285481	S
6.889315300000001	S
6.950546	S
7.0116287	S
7.0725321	S
7.1334971000000005	S
7.1939624	S
7.2596159	D2-17*************************
count=11
7.2599594000000005	>
7.2613136	B
count=12
7.2809736	>
7.2833183	B
7.3008432	S
7.3621764	S
count=13
7.423373000000001	>
7.425632	B
7.4428469	S
7.503840100000001	S
7.5649352	S
7.6257703999999995	S
7.686838799999999	S
7.7477905	S
7.8085455999999995	S
7.8695777	S
count=14
7.9306852	>
7.9330264	B
7.9498676999999995	S
8.011574699999999	S
8.077050799999999	D2-18*************************
count=15
8.0773964	>
8.078752	B
8.095868399999999	S
8.1621437	D2-19*************************
8.162358999999999	S
8.2183943	S
8.2840913	D2-20*************************
8.2843129	S
8.340450599999999	S
8.401429199999999	S
8.4624779	S
8.523474499999999	S
8.584503499999999	S
8.6451582	S
count=16
8.7064202	>
8.7087621	B
8.722868	S
8.784343	S
8.8448722	S
8.9058938	S
count=17
8.966999699999999	>
8.9693446	B
8.986891499999999	S
9.048162	S
9.1091622	S
9.170163599999999	S
9.231164399999999	S
9.292240999999999	S
9.3530552	S
9.41419	S
9.475186899999999	S
9.5361896	S
9.597233	S
9.657998099999999	S
9.718992199999999	S
9.779995399999999	S
9.840940799999998	S
count=18
9.902116	>
9.9044496	B
9.9217175	S
9.983210699999999	S
10.044345799999999	S
10.1053696	S
10.166177999999999	S
10.2271629	S
10.2881609	S
10.3491617	S
10.4100802	S
10.4709325	S
count=19
10.5320541	>
10.534395199999999	B
10.5519258	S
10.617640199999999	D2-23*************************
10.617861	S
10.6738146	S
10.734789399999999	S
count=20
10.7957336	>
10.7980746	B
count=21
10.815055099999999	>
10.8174225	B
10.8339197	S
10.894998699999999	S
count=22
10.955895199999999	>
10.9582629	B
10.9769436	S
11.0381904	S
11.098973599999999	S
11.1599702	S
11.2209437	S
11.2819185	S
11.3430751	S
11.4036916	S
11.464581299999999	S
11.5256277	S
11.586602899999999	S
11.6474307	S
11.708370299999999	S
11.769399199999999	S
11.830339599999999	S
11.8912886	S
11.9522894	S
12.0130777	S
12.0740787	S
count=23
12.1351593	>
12.137523499999999	B
count=24
12.1541027	>
12.156444899999999	B
12.1739713	S
12.235470999999999	S
count=25
12.2965726	>
12.2989453	B
12.314964999999999	S
12.376054199999999	S
12.4370291	S
12.4979736	S
12.558995999999999	S
12.6198204	S
count=26
12.6808117	>
12.683188399999999	B
12.6999728	S
12.766161499999999	D2-25*************************
12.7663811	S
12.822474099999999	S
12.883499299999999	S
12.944239	S
13.0052379	S
13.066212199999999	S
13.1271873	S
13.188186799999999	S
13.2489454	S
13.314629	D2-26*************************
13.3148421	S
13.3709445	S
13.436639099999999	D2-27*************************
count=27
13.4369892	>
13.4382624	B
13.456995899999999	S
13.518325599999999	S
13.5804171	S
13.641198699999999	S
count=28
13.702501	>
13.704863999999999	B
13.7219898	S
13.7832621	S
13.8442119	S
13.905235699999999	S
13.9660209	S
14.0269456	S
14.087912099999999	S
14.148888999999999	S
count=29
14.2100306	>
14.212366099999999	B
14.2290219	S
14.2901932	S
14.3511846	S
14.412197299999999	S
14.472967599999999	S
14.533945099999999	S
14.5949493	S
14.655897	S
14.716968999999999	S
14.7777877	S
14.8388651	S
14.899942099999999	S
14.960917499999999	S
count=30
15.0221576	>
15.0244968	B
15.0420471	S
15.107828	D2-29*************************
15.1080369	S
15.168780799999999	D2-30*************************
15.169004	S
count=31
15.2254156	>
15.2277597	B
15.2450482	S
15.3108627	D2-31*************************
15.311082599999999	S
15.367290299999999	S
15.4284383	S
15.4891835	S
15.550313	S
15.611379499999998	S
15.6722456	S
15.733367299999998	S
15.794257299999998	S
15.855236299999998	S
15.916213199999998	S
15.9772247	S
16.038210199999998	S
16.0992101	S
16.160213199999998	S
16.2209957	S
16.286658	D2-33*************************
16.2868799	S
16.3429918	S
16.403952999999998	S
16.464945	S
16.5257009	S
16.5866778	S
16.6474807	S
16.7085997	S
16.7696243	S
count=32
16.8305156	>
16.8328839	B
16.846068799999998	S
16.907883599999998	S
16.9689183	S
17.029656	S
17.090657399999998	S
17.151636	S
17.212571	S
17.2736019	S
17.3343798	S
17.395379	S
17.4563402	S
17.5172645	S
17.5782335	S
17.6390573	S
17.7000374	S
count=33
17.7611254	>
17.7634634	B
17.7801577	S
17.8415665	S
17.9026733	S
17.963359699999998	S
18.024305899999998	S
18.0854355	S
18.1462422	S
18.2072619	S
18.268207399999998	S
18.3292409	S
18.390268499999998	S
18.4512151	S
18.512204699999998	S
18.572992	S
count=34
18.634240899999998	>
18.6364441	B
18.6541597	S
18.7152182	S
18.7809253	D2-35*************************
18.7811465	S
18.8372356	S
18.8982149	S
18.9591578	S
19.0201811	S
19.0809669	S
19.1466056	D2-37*************************
19.1468252	S
19.2029073	S
19.2638958	S
19.3249888	S
19.3858082	S
19.446842099999998	S
19.507836	S
19.5735165	D2-38*************************
19.573736699999998	S
19.6300433	S
19.6906729	S
19.7518378	S
19.8175273	D2-39*************************
19.817747999999998	S
count=35
19.8739648	>
19.8763122	B
19.8921296	S
19.9530918	S
count=36
20.0141175	>
20.0164968	B
20.0329202	S
20.0946794	S
20.155847899999998	S
count=37
20.2166027	>
20.218959599999998	B
20.2362959	S
20.2974087	S
20.358392	S
20.4192099	S
count=38
20.480343299999998	>
20.482653	B
count=39
20.5005001	>
20.502651699999998	B
20.5201799	S
count=40
20.5813643	>
20.5837298	B
20.601182899999998	S
20.662243399999998	S
20.7280739	D2-40*************************
20.7282937	S
20.7844171	S
20.845368	S
20.9063409	S
20.9673637	S
21.0281572	S
21.0891581	S
21.1501514	S
21.2157473	D2-41*************************
21.2159677	S
21.2722169	S
21.3329387	S
21.3939144	S
21.4548702	S
21.515812	S
21.5768354	S
21.6375942	S
21.6984534	S
21.759553399999998	S
21.8205231	S
21.8816558	S
21.9426968	S
22.0034928	S
22.064468899999998	S
22.1254156	S
count=41
22.186558299999998	>
22.1888619	B
22.2062193	S
count=42
22.2675976	>
22.269997	B
22.2872023	S
22.348101	S
22.409187799999998	S
22.4700903	S
22.5357288	D2-42*************************
count=43
22.536075	>
22.5373884	B
22.557233	S
22.6183926	S
count=44
22.6795378	>
22.6818264	B
count=45
22.6994274	>
22.7017056	B
22.7190842	S
22.7801346	S
22.8413242	S
22.9022063	S
22.962975999999998	S
23.0239319	S
23.0846352	S
23.1454774	S
23.2064475	S
23.2675867	S
23.3285957	S
23.3893623	S
23.4503411	S
23.5113145	S
23.5722995	S
23.6333069	S
23.693854899999998	S
23.755090499999998	S
count=46
23.816181399999998	>
